id,translated_spainish,origin_translation,gpt_translation,bertscore_vs_origin_precision,bertscore_vs_origin_recall,bertscore_vs_origin_f1,bertscore_vs_gpt_precision,bertscore_vs_gpt_recall,bertscore_vs_gpt_f1
849,"Los deportes de nieve cuesta abajo, que incluyen esquí y snowboard, son deportes populares que implican deslizarse por terreno cubierto de nieve con esquís o un snowboard pegado a sus pies.","Los deportes de nieve en descenso, como el esquí y la tablanieve, son disciplinas populares que consisten en deslizarse con esquís o una tabla fijada a los pies, sobre un terreno nevado.","Los deportes de nieve en descenso, que incluyen el esquí y el snowboard, son deportes populares que consisten en deslizarse por terrenos cubiertos de nieve con esquís o una tabla de snowboard sujetas a los pies.",0.8723772764205933,0.8669429421424866,0.8696516156196594,0.9463269710540771,0.9341019988059998,0.9401746988296509
850,"El esquí es una actividad itinerante importante con muchos entusiastas, a veces conocidos como ""desnudos de esquí"", planeando vacaciones enteras alrededor del esquí en un lugar en particular.","Esquiar es una actividad principal de viaje con muchos adeptos, en ocasiones llamados «amantes del esquí», que organizan sus vacaciones completamente en base al esquí en un sitio específico.","Esquiar es una actividad de viaje importante con muchos entusiastas, a veces conocidos como ""esquiadores vagos,"" que planean vacaciones enteras alrededor del esquí en un lugar particular.",0.8534523248672485,0.8547282218933105,0.8540897965431213,0.906381368637085,0.9098092913627625,0.9080920815467834
851,La idea de esquiar es muy antigua... ¡las pinturas rupestres que representan a los esquiadores se remontan al año 5000 a.C.!,"La idea del esquí es muy antigua, ya que hay pinturas rupestres que representan esquiadores y que se remontan alrededor del 5.000 a.C.",La idea de esquiar es muy antigua; las pinturas rupestres que representan esquiadores datan de hace unos 5000 años a.C. ¡,0.8475195169448853,0.8561388850212097,0.8518074154853821,0.889014720916748,0.9130256175994873,0.9008601903915405
852,"El esquí de montaña como deporte se remonta al menos al siglo XVII, y en 1861 el primer club de esquí recreativo fue inaugurado por noruegos en Australia.","Como disciplina, el esquí alpino data de no después del siglo XVII. En 1861 los noruegos inauguraron el primer club recreativo de esquí en Australia.","El esquí alpino como deporte se remonta al menos al siglo XVII, y en 1861 se abrió en Australia el primer club recreativo de esquí por noruegos.",0.8904645442962646,0.8815219402313232,0.8859706521034241,0.9494949579238892,0.9496671557426453,0.9495810866355896
853,"Mochila en esquí: Esta actividad también se llama esquí de fondo, esquí de gira o esquí de senderismo.","Mochilero en esquí: también conocido como esquí de zona rural, de travesía o senderismo en esquí.","Esquí de mochila: Esta actividad también se llama esquí de travesía, esquí de fondo o senderismo con esquís.",0.8825908899307251,0.8678297996520996,0.8751481175422668,0.9126631021499634,0.887008547782898,0.8996529579162598
854,"Está relacionado con, pero por lo general no implica esquí de estilo alpino gira o montañismo, estos últimos realizados en terrenos escarpados y que requieren esquís y botas mucho más rígidos.","Si bien vinculan, en general no conlleva practicar el esquí de travesía o el montañismo de estilo alpino, desarrollados en suelos de pendiente pronunciada y con esquís y calzado mucho más rígidos.","Se relaciona con, pero generalmente no involucra, el esquí de travesía en estilo alpino o el montañismo, siendo estos últimos realizados en terrenos empinados y requiriendo esquís y botas mucho más rígidos.",0.820560097694397,0.7956809997558594,0.8079290986061096,0.8854312300682068,0.8515236377716064,0.8681464195251465
855,Piense en la ruta de esquí como una ruta de senderismo similar.,Imagínese la pista de esquí como una ruta de senderismo.,Piensa en la ruta de esquí como una ruta de senderismo similar.,0.8819953799247742,0.8771613240242004,0.8795717358589172,0.9897279739379883,0.9897279739379883,0.9897279739379883
856,"En buenas condiciones podrás cubrir distancias algo mayores que caminar, pero muy pocas veces conseguirás las velocidades de esquí de fondo sin una mochila pesada en pistas arregladas.","En condiciones satisfactorias, logrará recorrer distancias un poco más largas que si lo hace a pie, pero muy rara vez alcanzará la velocidad del esquí a campo traviesa sin una mochila de buen peso en pistas acondicionadas.","En buenas condiciones, podrás recorrer distancias algo mayores que caminando, pero solo en raras ocasiones lograrás las velocidades del esquí de fondo sin una mochila pesada en pistas preparadas.",0.8513412475585938,0.802315890789032,0.8261018395423889,0.9359526634216309,0.9292805194854736,0.9326046705245972
857,"Europa es un continente relativamente pequeño, pero con muchos países independientes. En circunstancias normales, viajar a través de varios países significaría tener que pasar por solicitudes de visado y control de pasaportes varias veces.","Europa es un continente relativamente pequeño, pero con muchos países independientes. Bajo circunstancias normales, viajar por varios países significaría tener que gestionar solicitudes de visa y controles de pasaporte varias veces.","Europa es un continente que es relativamente pequeño, pero con muchos países independientes. En circunstancias normales, viajar a través de múltiples países significaría tener que pasar por trámites de visa y controles de pasaporte varias veces.",0.9570174813270569,0.9660646915435791,0.9615198373794556,0.9618805646896362,0.958681583404541,0.9602784514427185
858,"Sin embargo, la zona Schengen funciona como un país en este sentido.","No obstante, el espacio Schengen funciona como un único país en este sentido.","La zona Schengen, sin embargo, funciona un poco como si fuera un país en este aspecto.",0.960783064365387,0.9526208639144897,0.9566845297813416,0.9286832213401794,0.8776606917381287,0.9024513959884644
859,"Mientras permanezcas en esta zona, generalmente puedes cruzar las fronteras sin pasar por controles de control de pasaportes de nuevo.","Por lo general, siempre que se mueva dentro de esta región podrá atravesar las fronteras sin pasar otra vez por un puesto de control de pasaportes.","Mientras te mantengas en esta zona, generalmente puedes cruzar fronteras sin tener que pasar por los controles de pasaporte nuevamente.",0.8480021953582764,0.8311564922332764,0.8394948840141296,0.9046536087989807,0.9022262096405029,0.9034383296966553
860,"Del mismo modo, al tener un visado Schengen, no es necesario solicitar visados a cada uno de los países miembros de Schengen por separado, lo que ahorra tiempo, dinero y papeleo.","De la misma manera, al contar con un visado Schengen, no precisa gestionar permisos para cada uno de los países miembros de este espacio por separado. Ello le ahorrará tiempo, dinero y papeleo.","De manera similar, al tener una visa Schengen, no necesitas solicitar visas para cada uno de los países miembros del espacio Schengen por separado, lo que ahorra tiempo, dinero y papeleo.",0.9007394313812256,0.883787989616394,0.892183244228363,0.9441840052604675,0.9428009986877441,0.9434919357299805
861,No existe una definición universal para la que los artículos manufacturados sean antigüedades. Algunas agencias tributarias definen los bienes mayores de 100 años como antigüedades.,No ha un criterio universal que determine cuándo un bien manufacturado puede ser considerado una antigüedad. Algunas agencias impositivas tienen establecido que los objetos de más de 100 años son antigüedades.,No hay una definición universal sobre cuáles artículos manufacturados son considerados antigüedades. Algunas agencias tributarias definen como antigüedades los bienes que tienen más de 100 años.,0.8759766817092896,0.846875786781311,0.8611804842948914,0.9272371530532837,0.9125029444694519,0.9198110699653625
862,"La definición tiene variaciones geográficas, donde el límite de edad podría ser más corto en lugares como América del Norte que en Europa.","La definición varía geográficamente, donde el límite de edad podría ser más acotado en sitios como América del Norte que en Europa.","La definición tiene variaciones geográficas, donde el límite de edad podría ser más corto en lugares como América del Norte que en Europa.",0.9332582354545593,0.9231427907943726,0.9281729459762573,1.0,1.0,1.0
863,"Los productos artesanales pueden definirse como antigüedades, aunque son más jóvenes que productos similares producidos en masa.","Puede ocurrir que los productos elaborados de forma artesanal sean catalogados como antigüedades, aun siendo más nuevos que mercancías de similares características fabricadas en serie.","Los productos artesanales podrían definirse como antigüedades, aunque son más jóvenes que bienes similares producidos en masa.",0.869107723236084,0.8056885004043579,0.8361973762512207,0.9880576729774475,0.9880576729774475,0.9880576729774475
864,La cría de renos es un medio de vida importante entre los sami y la cultura que rodea el comercio también es importante para muchos con otras profesiones.,La cría de renos constituye un medio de vida fundamental entre los lapones y la cultura relacionada con esa actividad comercial es importante para muchos dedicados a otras profesiones.,"La cría de renos es un medio de vida importante entre los Sámi, y la cultura que rodea el comercio también es significativa para muchos con otras profesiones.",0.909325361251831,0.8982678651809692,0.9037628173828125,0.9708720445632935,0.9602789878845215,0.9655464291572571
865,"Incluso tradicionalmente, sin embargo, no todos los sami han estado involucrados en la cría de renos a gran escala, pero vivían de la pesca, la caza y similares, teniendo renos en su mayoría como animales de reclutamiento.","Aun así, incluso tradicionalmente, no todos los lapones se han dedicado a la cría de renos en gran escala, sino que vivieron de la pesca, la caza y otras actividades similares, utilizando a los renos, principalmente, como animales de tracción.","Incluso de manera tradicional, no todos los sámi han estado involucrados en la cría de renos a gran escala, sino que vivían de la pesca, la caza y actividades similares, teniendo a los renos principalmente como animales de tiro.",0.8758608102798462,0.878957211971283,0.8774062991142273,0.9169635772705078,0.9180987477302551,0.9175308346748352
866,"Hoy en día muchos sami trabajan en oficios modernos. El turismo es un ingreso importante en Sápmi, la zona de Sámi.","Hoy en día, muchos lapones trabajan en actividades comerciales modernas. El turismo representa un importante ingreso en Laponia, la región sámi.","Hoy en día, muchos Sámi trabajan en oficios modernos. El turismo es una fuente de ingresos importante en Sápmi, la región Sámi.",0.8968656063079834,0.8914660811424255,0.8941576480865479,0.9548085331916809,0.9406381845474243,0.9476703405380249
